area_code,area_name,indicator,period,measure,unit,value
E08000029,Solihull,People on Universal Credit,September 2022,count,persons,15799
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,12.2
E08000029,Solihull,People on Universal Credit,October 2022,count,persons,15884
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,12.3
E08000029,Solihull,People on Universal Credit,November 2022,count,persons,15932
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,12.3
E08000029,Solihull,People on Universal Credit,December 2022,count,persons,15963
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,12.4
E08000029,Solihull,People on Universal Credit,January 2023,count,persons,15944
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,12.3
E08000029,Solihull,People on Universal Credit,February 2023,count,persons,16008
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,12.4
E08000029,Solihull,People on Universal Credit,March 2023,count,persons,16057
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,12.4
E08000029,Solihull,People on Universal Credit,April 2023,count,persons,16136
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,12.5
E08000029,Solihull,People on Universal Credit,May 2023,count,persons,16169
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,12.5
E08000029,Solihull,People on Universal Credit,June 2023,count,persons,16256
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,12.6
E08000029,Solihull,People on Universal Credit,July 2023,count,persons,16431
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,12.7
E08000029,Solihull,People on Universal Credit,August 2023,count,persons,16481
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,12.7
E08000029,Solihull,People on Universal Credit,September 2023,count,persons,16632
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,12.9
E08000029,Solihull,People on Universal Credit,October 2023,count,persons,16827
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,13
E08000029,Solihull,People on Universal Credit,November 2023,count,persons,16914
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,13.1
E08000029,Solihull,People on Universal Credit,December 2023,count,persons,17069
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,13.2
E08000029,Solihull,People on Universal Credit,January 2024,count,persons,17172
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,13.3
E08000029,Solihull,People on Universal Credit,February 2024,count,persons,17203
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,13.3
E08000029,Solihull,People on Universal Credit,March 2024,count,persons,17487
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,13.5
E08000029,Solihull,People on Universal Credit,April 2024,count,persons,17619
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,13.6
E08000029,Solihull,People on Universal Credit,May 2024,count,persons,18083
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,14
E08000029,Solihull,People on Universal Credit,June 2024,count,persons,18657
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,14.4
E08000029,Solihull,People on Universal Credit,July 2024,count,persons,18907
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,14.6
E08000029,Solihull,People on Universal Credit,August 2024,count,persons,19150
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,14.8
E08000029,Solihull,People on Universal Credit,September 2024,count,persons,19383
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,15
E08000029,Solihull,People on Universal Credit,October 2024,count,persons,19516
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,15.1
E08000029,Solihull,People on Universal Credit,November 2024,count,persons,19763
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,15.3
E08000029,Solihull,People on Universal Credit,December 2024,count,persons,20086
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,15.5
E06000025,South Gloucestershire,People on Universal Credit,December 2021,count,persons,15522
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,8.5
E06000025,South Gloucestershire,People on Universal Credit,January 2022,count,persons,15334
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,8.2
E06000025,South Gloucestershire,People on Universal Credit,February 2022,count,persons,15335
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,8.2
E06000025,South Gloucestershire,People on Universal Credit,March 2022,count,persons,15231
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,8.2
E06000025,South Gloucestershire,People on Universal Credit,April 2022,count,persons,15259
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,8.2
E06000025,South Gloucestershire,People on Universal Credit,May 2022,count,persons,15248
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,8.2
E06000025,South Gloucestershire,People on Universal Credit,June 2022,count,persons,15317
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,8.2
E06000025,South Gloucestershire,People on Universal Credit,July 2022,count,persons,15471
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,8.3
E06000025,South Gloucestershire,People on Universal Credit,August 2022,count,persons,15626
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,8.4
E06000025,South Gloucestershire,People on Universal Credit,September 2022,count,persons,15777
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,8.5
E06000025,South Gloucestershire,People on Universal Credit,October 2022,count,persons,15951
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,8.6
E06000025,South Gloucestershire,People on Universal Credit,November 2022,count,persons,16009
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,8.6
E06000025,South Gloucestershire,People on Universal Credit,December 2022,count,persons,16098
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,8.7
E06000025,South Gloucestershire,People on Universal Credit,January 2023,count,persons,16180
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,8.6
E06000025,South Gloucestershire,People on Universal Credit,February 2023,count,persons,16377
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,8.7
E06000025,South Gloucestershire,People on Universal Credit,March 2023,count,persons,16440
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,8.7
E06000025,South Gloucestershire,People on Universal Credit,April 2023,count,persons,16566
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,8.8
E06000025,South Gloucestershire,People on Universal Credit,May 2023,count,persons,16800
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,8.9
E06000025,South Gloucestershire,People on Universal Credit,June 2023,count,persons,17126
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,9.1
E06000025,South Gloucestershire,People on Universal Credit,July 2023,count,persons,17490
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,9.3
E06000025,South Gloucestershire,People on Universal Credit,August 2023,count,persons,17803
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,9.4
E06000025,South Gloucestershire,People on Universal Credit,September 2023,count,persons,18032
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,9.6
E06000025,South Gloucestershire,People on Universal Credit,October 2023,count,persons,18214
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,9.7
E06000025,South Gloucestershire,People on Universal Credit,November 2023,count,persons,18412
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,9.8
E06000025,South Gloucestershire,People on Universal Credit,December 2023,count,persons,18726
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,9.9
E06000025,South Gloucestershire,People on Universal Credit,January 2024,count,persons,18885
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,10
E06000025,South Gloucestershire,People on Universal Credit,February 2024,count,persons,19137
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,10.2
E06000025,South Gloucestershire,People on Universal Credit,March 2024,count,persons,19612
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,10.4
E06000025,South Gloucestershire,People on Universal Credit,April 2024,count,persons,19778
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,10.5
E06000025,South Gloucestershire,People on Universal Credit,May 2024,count,persons,19873
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,10.5
E06000025,South Gloucestershire,People on Universal Credit,June 2024,count,persons,20052
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,10.6
E06000025,South Gloucestershire,People on Universal Credit,July 2024,count,persons,20271
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,10.8
E06000025,South Gloucestershire,People on Universal Credit,August 2024,count,persons,20409
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,10.8
E06000025,South Gloucestershire,People on Universal Credit,September 2024,count,persons,20783
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,11
E06000025,South Gloucestershire,People on Universal Credit,October 2024,count,persons,20948
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,11.1
E06000025,South Gloucestershire,People on Universal Credit,November 2024,count,persons,21337
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,11.3
E06000025,South Gloucestershire,People on Universal Credit,December 2024,count,persons,21673
E06000025,South Gloucestershire,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,11.5
E08000007,Stockport,People on Universal Credit,December 2021,count,persons,20377
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,11.3
E08000007,Stockport,People on Universal Credit,January 2022,count,persons,20277
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,11.2
E08000007,Stockport,People on Universal Credit,February 2022,count,persons,20340
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,11.3
E08000007,Stockport,People on Universal Credit,March 2022,count,persons,20329
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,11.3
E08000007,Stockport,People on Universal Credit,April 2022,count,persons,20438
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,11.3
E08000007,Stockport,People on Universal Credit,May 2022,count,persons,20445
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,11.3
E08000007,Stockport,People on Universal Credit,June 2022,count,persons,20451
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,11.3
E08000007,Stockport,People on Universal Credit,July 2022,count,persons,20639
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,11.4
E08000007,Stockport,People on Universal Credit,August 2022,count,persons,20824
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,11.5
E08000007,Stockport,People on Universal Credit,September 2022,count,persons,20864
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,11.6
E08000007,Stockport,People on Universal Credit,October 2022,count,persons,21053
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,11.7
E08000007,Stockport,People on Universal Credit,November 2022,count,persons,21151
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,11.7
E08000007,Stockport,People on Universal Credit,December 2022,count,persons,21159
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,11.7
E08000007,Stockport,People on Universal Credit,January 2023,count,persons,21202
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,11.7
E08000007,Stockport,People on Universal Credit,February 2023,count,persons,21358
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,11.7
E08000007,Stockport,People on Universal Credit,March 2023,count,persons,21347
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,11.7
E08000007,Stockport,People on Universal Credit,April 2023,count,persons,21473
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,11.8
E08000007,Stockport,People on Universal Credit,May 2023,count,persons,21635
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,11.9
E08000007,Stockport,People on Universal Credit,June 2023,count,persons,21766
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,12
E08000007,Stockport,People on Universal Credit,July 2023,count,persons,22025
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,12.1
E08000007,Stockport,People on Universal Credit,August 2023,count,persons,22331
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,12.3
E08000007,Stockport,People on Universal Credit,September 2023,count,persons,22922
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,12.6
E08000007,Stockport,People on Universal Credit,October 2023,count,persons,23352
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,12.8
E08000007,Stockport,People on Universal Credit,November 2023,count,persons,23570
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,13
E08000007,Stockport,People on Universal Credit,December 2023,count,persons,23845
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,13.1
E08000007,Stockport,People on Universal Credit,January 2024,count,persons,24020
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,13.2
E08000007,Stockport,People on Universal Credit,February 2024,count,persons,24527
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,13.5
E08000007,Stockport,People on Universal Credit,March 2024,count,persons,25135
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,13.8
E08000007,Stockport,People on Universal Credit,April 2024,count,persons,25368
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,13.9
E08000007,Stockport,People on Universal Credit,May 2024,count,persons,25493
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,14
E08000007,Stockport,People on Universal Credit,June 2024,count,persons,25667
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,14.1
E08000007,Stockport,People on Universal Credit,July 2024,count,persons,25784
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,14.2
E08000007,Stockport,People on Universal Credit,August 2024,count,persons,26053
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,14.3
E08000007,Stockport,People on Universal Credit,September 2024,count,persons,26436
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,14.5
E08000007,Stockport,People on Universal Credit,October 2024,count,persons,26687
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,14.7
E08000007,Stockport,People on Universal Credit,November 2024,count,persons,27012
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,14.8
E08000007,Stockport,People on Universal Credit,December 2024,count,persons,27495
E08000007,Stockport,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,15.1
E06000004,Stockton-on-Tees,People on Universal Credit,December 2021,count,persons,18448
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,15.2
E06000004,Stockton-on-Tees,People on Universal Credit,January 2022,count,persons,18508
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,15.1
E06000004,Stockton-on-Tees,People on Universal Credit,February 2022,count,persons,18592
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,15.1
E06000004,Stockton-on-Tees,People on Universal Credit,March 2022,count,persons,18591
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,15.1
E06000004,Stockton-on-Tees,People on Universal Credit,April 2022,count,persons,18694
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,15.2
E06000004,Stockton-on-Tees,People on Universal Credit,May 2022,count,persons,18667
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,15.2
E06000004,Stockton-on-Tees,People on Universal Credit,June 2022,count,persons,18770
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,15.3
E06000004,Stockton-on-Tees,People on Universal Credit,July 2022,count,persons,18987
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,15.5
E06000004,Stockton-on-Tees,People on Universal Credit,August 2022,count,persons,19156
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,15.6
E06000004,Stockton-on-Tees,People on Universal Credit,September 2022,count,persons,19260
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,15.7
E06000004,Stockton-on-Tees,People on Universal Credit,October 2022,count,persons,19430
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,15.8
E06000004,Stockton-on-Tees,People on Universal Credit,November 2022,count,persons,19529
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,15.9
E06000004,Stockton-on-Tees,People on Universal Credit,December 2022,count,persons,19616
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,16
E06000004,Stockton-on-Tees,People on Universal Credit,January 2023,count,persons,19695
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,15.9
E06000004,Stockton-on-Tees,People on Universal Credit,February 2023,count,persons,19805
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,16
E06000004,Stockton-on-Tees,People on Universal Credit,March 2023,count,persons,19887
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,16
E06000004,Stockton-on-Tees,People on Universal Credit,April 2023,count,persons,20044
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,16.1
E06000004,Stockton-on-Tees,People on Universal Credit,May 2023,count,persons,20056
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,16.2
E06000004,Stockton-on-Tees,People on Universal Credit,June 2023,count,persons,20168
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,16.2
E06000004,Stockton-on-Tees,People on Universal Credit,July 2023,count,persons,20308
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,16.4
E06000004,Stockton-on-Tees,People on Universal Credit,August 2023,count,persons,20478
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,16.5
E06000004,Stockton-on-Tees,People on Universal Credit,September 2023,count,persons,20725
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,16.7
E06000004,Stockton-on-Tees,People on Universal Credit,October 2023,count,persons,21075
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,17
E06000004,Stockton-on-Tees,People on Universal Credit,November 2023,count,persons,21363
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,17.2
E06000004,Stockton-on-Tees,People on Universal Credit,December 2023,count,persons,21623
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,17.4
E06000004,Stockton-on-Tees,People on Universal Credit,January 2024,count,persons,21830
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,17.6
E06000004,Stockton-on-Tees,People on Universal Credit,February 2024,count,persons,22216
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,17.9
E06000004,Stockton-on-Tees,People on Universal Credit,March 2024,count,persons,22783
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,18.4
E06000004,Stockton-on-Tees,People on Universal Credit,April 2024,count,persons,22880
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,18.4
E06000004,Stockton-on-Tees,People on Universal Credit,May 2024,count,persons,22963
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,18.5
E06000004,Stockton-on-Tees,People on Universal Credit,June 2024,count,persons,23183
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,18.7
E06000004,Stockton-on-Tees,People on Universal Credit,July 2024,count,persons,23305
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,18.8
E06000004,Stockton-on-Tees,People on Universal Credit,August 2024,count,persons,23476
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,18.9
E06000004,Stockton-on-Tees,People on Universal Credit,September 2024,count,persons,23903
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,19.3
E06000004,Stockton-on-Tees,People on Universal Credit,October 2024,count,persons,24113
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,19.4
E06000004,Stockton-on-Tees,People on Universal Credit,November 2024,count,persons,24446
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,19.7
E06000004,Stockton-on-Tees,People on Universal Credit,December 2024,count,persons,24821
E06000004,Stockton-on-Tees,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,20
E06000030,Swindon,People on Universal Credit,December 2021,count,persons,20864
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,13.9
E06000030,Swindon,People on Universal Credit,January 2022,count,persons,20651
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,13.7
E06000030,Swindon,People on Universal Credit,February 2022,count,persons,20418
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,13.5
E06000030,Swindon,People on Universal Credit,March 2022,count,persons,20198
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,13.4
E06000030,Swindon,People on Universal Credit,April 2022,count,persons,20241
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,13.4
E06000030,Swindon,People on Universal Credit,May 2022,count,persons,20174
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,13.4
E06000030,Swindon,People on Universal Credit,June 2022,count,persons,20173
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,13.4
E06000030,Swindon,People on Universal Credit,July 2022,count,persons,20297
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,13.5
E06000030,Swindon,People on Universal Credit,August 2022,count,persons,20493
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,13.6
E06000030,Swindon,People on Universal Credit,September 2022,count,persons,20526
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,13.6
E06000030,Swindon,People on Universal Credit,October 2022,count,persons,20721
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,13.7
E06000030,Swindon,People on Universal Credit,November 2022,count,persons,20733
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,13.7
E06000030,Swindon,People on Universal Credit,December 2022,count,persons,20768
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,13.8
E06000030,Swindon,People on Universal Credit,January 2023,count,persons,20856
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,13.7
E06000030,Swindon,People on Universal Credit,February 2023,count,persons,20927
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,13.7
E06000030,Swindon,People on Universal Credit,March 2023,count,persons,20978
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,13.8
E06000030,Swindon,People on Universal Credit,April 2023,count,persons,21168
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,13.9
E06000030,Swindon,People on Universal Credit,May 2023,count,persons,21204
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,13.9
E06000030,Swindon,People on Universal Credit,June 2023,count,persons,21284
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,14
E06000030,Swindon,People on Universal Credit,July 2023,count,persons,21455
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,14.1
E06000030,Swindon,People on Universal Credit,August 2023,count,persons,21547
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,14.2
E06000030,Swindon,People on Universal Credit,September 2023,count,persons,21714
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,14.3
E06000030,Swindon,People on Universal Credit,October 2023,count,persons,21821
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,14.3
E06000030,Swindon,People on Universal Credit,November 2023,count,persons,22102
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,14.5
E06000030,Swindon,People on Universal Credit,December 2023,count,persons,22425
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,14.7
E06000030,Swindon,People on Universal Credit,January 2024,count,persons,22583
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,14.8
E06000030,Swindon,People on Universal Credit,February 2024,count,persons,22987
